0 C:\GEOLIST\ K1 1 0 0 3000 900
1 C:\GEODET\PRAM\ 1 4 1 0 120 65
1 C:\GEODET\PRAM\ 2 1 1 0 700 75
1 C:\GEODET\PRAM\ 3 2 1 0 565 115
1 C:\GEODET\PRAM\ 4 8 1 0 425 140
1 C:\GEODET\PRAM\ 5 2 1 0 615 550
1 C:\GEODET\PRAM\ 7 7 1 0 315 420
1 C:\GEODET\PRAM\ 8 4 1 0 100 320
1 C:\GEODET\PRAM\ 9 2 1 0 200 45
1 C:\GEODET\PRAM\ 10 1 1 0 165 505
1 C:\GEODET\PRAM\ 11 3 1 0 225 400
